Speed,PC,PC,PC,PC,PC,TAXI,TAXI,TAXI,TAXI,TAXI,LGV3,LGV3,LGV3,LGV3,LGV3,LGV4,LGV4,LGV4,LGV4,LGV4,LGV6,LGV6,LGV6,LGV6,LGV6,HGV7,HGV7,HGV7,HGV7,HGV7,HGV8,HGV8,HGV8,HGV8,HGV8,PLB,PLB,PLB,PLB,PLB,PV4,PV4,PV4,PV4,PV4,PV5,PV5,PV5,PV5,PV5,NFB6,NFB6,NFB6,NFB6,NFB6,NFB7,NFB7,NFB7,NFB7,NFB7,NFB8,NFB8,NFB8,NFB8,NFB8,FBSD,FBSD,FBSD,FBSD,FBSD,FBDD,FBDD,FBDD,FBDD,FBDD,MC,MC,MC,MC,MC,HGV9,HGV9,HGV9,HGV9,HGV9,NFB9,NFB9,NFB9,NFB9,NFB9,ALL,ALL,ALL,ALL,ALL,
km/hr,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,


Time,PC,PC,PC,PC,PC,TAXI,TAXI,TAXI,TAXI,TAXI,LGV3,LGV3,LGV3,LGV3,LGV3,LGV4,LGV4,LGV4,LGV4,LGV4,LGV6,LGV6,LGV6,LGV6,LGV6,HGV7,HGV7,HGV7,HGV7,HGV7,HGV8,HGV8,HGV8,HGV8,HGV8,PLB,PLB,PLB,PLB,PLB,PV4,PV4,PV4,PV4,PV4,PV5,PV5,PV5,PV5,PV5,NFB6,NFB6,NFB6,NFB6,NFB6,NFB7,NFB7,NFB7,NFB7,NFB7,NFB8,NFB8,NFB8,NFB8,NFB8,FBSD,FBSD,FBSD,FBSD,FBSD,FBDD,FBDD,FBDD,FBDD,FBDD,MC,MC,MC,MC,MC,HGV9,HGV9,HGV9,HGV9,HGV9,NFB9,NFB9,NFB9,NFB9,NFB9,ALL,ALL,ALL,ALL,ALL,
 min,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,

    5,   0.0681,   0.0049,   0.0000,   0.0000,   0.0048,   0.0000,   0.0034,   0.0000,   0.0229,   0.0229,   0.0681,   0.0067,   0.0000,   0.0000,   0.0009,   0.0681,   0.0024,   0.0000,   0.0000,   0.0001,   0.0000,   0.0000,   0.0108,   0.0000,   0.0108,   0.0000,   0.0000,   0.0176,   0.0000,   0.0176,   0.0000,   0.0000,   0.0211,   0.0000,   0.0211,   0.0000,   0.0000,   0.0111,   0.0101,   0.0105,   0.0000,   0.0057,   0.0000,   0.0000,   0.0021,   0.0000,   0.0714,   0.0060,   0.0062,   0.0062,   0.0000,   0.0000,   0.0054,   0.0000,   0.0054,   0.0000,   0.0000,   0.0156,   0.0000,   0.0156,   0.0000,   0.0000,   0.0226,   0.0000,   0.0226,   0.0000,   0.0000,   0.0119,   0.0000,   0.0119,   0.0000,   0.0000,   0.0459,   0.0000,   0.0459,   0.0074,   0.0009,   0.0000,   0.0000,   0.0058,   0.0000,   0.0000,   0.0168,   0.0000,   0.0168,   0.0000,   0.0000,   0.0202,   0.0000,   0.0202,   0.0075,   0.0045,   0.0130,   0.0209,   0.0082,
   10,   0.0740,   0.0050,   0.0000,   0.0000,   0.0050,   0.0000,   0.0034,   0.0000,   0.0233,   0.0233,   0.0740,   0.0097,   0.0000,   0.0000,   0.0010,   0.0740,   0.0027,   0.0000,   0.0000,   0.0001,   0.0000,   0.0000,   0.0194,   0.0000,   0.0194,   0.0000,   0.0000,   0.0317,   0.0000,   0.0317,   0.0000,   0.0000,   0.0380,   0.0000,   0.0380,   0.0000,   0.0000,   0.0199,   0.0152,   0.0172,   0.0000,   0.0070,   0.0000,   0.0000,   0.0026,   0.0000,   0.0823,   0.0108,   0.0093,   0.0106,   0.0000,   0.0000,   0.0097,   0.0000,   0.0097,   0.0000,   0.0000,   0.0281,   0.0000,   0.0281,   0.0000,   0.0000,   0.0406,   0.0000,   0.0406,   0.0000,   0.0000,   0.0215,   0.0000,   0.0215,   0.0000,   0.0000,   0.0827,   0.0000,   0.0827,   0.0081,   0.0013,   0.0000,   0.0000,   0.0064,   0.0000,   0.0000,   0.0302,   0.0000,   0.0302,   0.0000,   0.0000,   0.0363,   0.0000,   0.0363,   0.0082,   0.0047,   0.0233,   0.0219,   0.0116,
   20,   0.0848,   0.0053,   0.0000,   0.0000,   0.0052,   0.0000,   0.0035,   0.0000,   0.0240,   0.0240,   0.0848,   0.0150,   0.0000,   0.0000,   0.0013,   0.0848,   0.0034,   0.0000,   0.0000,   0.0001,   0.0000,   0.0000,   0.0259,   0.0000,   0.0259,   0.0000,   0.0000,   0.0422,   0.0000,   0.0422,   0.0000,   0.0000,   0.0507,   0.0000,   0.0507,   0.0000,   0.0000,   0.0265,   0.0241,   0.0252,   0.0000,   0.0092,   0.0000,   0.0000,   0.0034,   0.0000,   0.1018,   0.0145,   0.0148,   0.0147,   0.0000,   0.0000,   0.0129,   0.0000,   0.0129,   0.0000,   0.0000,   0.0374,   0.0000,   0.0374,   0.0000,   0.0000,   0.0541,   0.0000,   0.0541,   0.0000,   0.0000,   0.0287,   0.0000,   0.0287,   0.0000,   0.0000,   0.1102,   0.0000,   0.1102,   0.0093,   0.0021,   0.0000,   0.0000,   0.0074,   0.0000,   0.0000,   0.0403,   0.0000,   0.0403,   0.0000,   0.0000,   0.0484,   0.0000,   0.0484,   0.0094,   0.0050,   0.0311,   0.0237,   0.0144,
   30,   0.0941,   0.0055,   0.0000,   0.0000,   0.0055,   0.0000,   0.0036,   0.0000,   0.0247,   0.0247,   0.0941,   0.0193,   0.0000,   0.0000,   0.0016,   0.0941,   0.0039,   0.0000,   0.0000,   0.0001,   0.0000,   0.0000,   0.0367,   0.0000,   0.0367,   0.0000,   0.0000,   0.0598,   0.0000,   0.0598,   0.0000,   0.0000,   0.0718,   0.0000,   0.0718,   0.0000,   0.0000,   0.0376,   0.0314,   0.0341,   0.0000,   0.0111,   0.0000,   0.0000,   0.0041,   0.0000,   0.1179,   0.0205,   0.0192,   0.0203,   0.0000,   0.0000,   0.0183,   0.0000,   0.0183,   0.0000,   0.0000,   0.0530,   0.0000,   0.0530,   0.0000,   0.0000,   0.0767,   0.0000,   0.0767,   0.0000,   0.0000,   0.0406,   0.0000,   0.0406,   0.0000,   0.0000,   0.1562,   0.0000,   0.1562,   0.0103,   0.0027,   0.0000,   0.0000,   0.0084,   0.0000,   0.0000,   0.0571,   0.0000,   0.0571,   0.0000,   0.0000,   0.0686,   0.0000,   0.0686,   0.0104,   0.0053,   0.0441,   0.0253,   0.0187,
   40,   0.1020,   0.0058,   0.0000,   0.0000,   0.0057,   0.0000,   0.0037,   0.0000,   0.0254,   0.0254,   0.1020,   0.0227,   0.0000,   0.0000,   0.0018,   0.1020,   0.0043,   0.0000,   0.0000,   0.0001,   0.0000,   0.0000,   0.0453,   0.0000,   0.0453,   0.0000,   0.0000,   0.0739,   0.0000,   0.0739,   0.0000,   0.0000,   0.0887,   0.0000,   0.0887,   0.0000,   0.0000,   0.0464,   0.0371,   0.0411,   0.0000,   0.0125,   0.0000,   0.0000,   0.0047,   0.0000,   0.1307,   0.0253,   0.0227,   0.0248,   0.0000,   0.0000,   0.0226,   0.0000,   0.0226,   0.0000,   0.0000,   0.0655,   0.0000,   0.0655,   0.0000,   0.0000,   0.0947,   0.0000,   0.0947,   0.0000,   0.0000,   0.0502,   0.0000,   0.0502,   0.0000,   0.0000,   0.1929,   0.0000,   0.1929,   0.0111,   0.0032,   0.0000,   0.0000,   0.0091,   0.0000,   0.0000,   0.0705,   0.0000,   0.0705,   0.0000,   0.0000,   0.0848,   0.0000,   0.0848,   0.0113,   0.0055,   0.0544,   0.0267,   0.0221,
   50,   0.1085,   0.0060,   0.0000,   0.0000,   0.0059,   0.0000,   0.0038,   0.0000,   0.0261,   0.0261,   0.1085,   0.0251,   0.0000,   0.0000,   0.0019,   0.1085,   0.0046,   0.0000,   0.0000,   0.0001,   0.0000,   0.0000,   0.0605,   0.0000,   0.0605,   0.0000,   0.0000,   0.0985,   0.0000,   0.0985,   0.0000,   0.0000,   0.1183,   0.0000,   0.1183,   0.0000,   0.0000,   0.0619,   0.0411,   0.0501,   0.0000,   0.0135,   0.0000,   0.0000,   0.0050,   0.0000,   0.1401,   0.0337,   0.0251,   0.0318,   0.0000,   0.0000,   0.0302,   0.0000,   0.0302,   0.0000,   0.0000,   0.0873,   0.0000,   0.0873,   0.0000,   0.0000,   0.1263,   0.0000,   0.1263,   0.0000,   0.0000,   0.0669,   0.0000,   0.0669,   0.0000,   0.0000,   0.2572,   0.0000,   0.2572,   0.0118,   0.0036,   0.0000,   0.0000,   0.0097,   0.0000,   0.0000,   0.0940,   0.0000,   0.0940,   0.0000,   0.0000,   0.1130,   0.0000,   0.1130,   0.0120,   0.0057,   0.0726,   0.0278,   0.0279,
   60,   0.1135,   0.0061,   0.0000,   0.0000,   0.0060,   0.0000,   0.0039,   0.0000,   0.0267,   0.0267,   0.1135,   0.0265,   0.0000,   0.0000,   0.0020,   0.1135,   0.0048,   0.0000,   0.0000,   0.0001,   0.0000,   0.0000,   0.0885,   0.0000,   0.0885,   0.0000,   0.0000,   0.1442,   0.0000,   0.1442,   0.0000,   0.0000,   0.1732,   0.0000,   0.1732,   0.0000,   0.0000,   0.0906,   0.0434,   0.0639,   0.0000,   0.0142,   0.0000,   0.0000,   0.0053,   0.0000,   0.1461,   0.0494,   0.0265,   0.0439,   0.0000,   0.0000,   0.0442,   0.0000,   0.0442,   0.0000,   0.0000,   0.1279,   0.0000,   0.1279,   0.0000,   0.0000,   0.1850,   0.0000,   0.1850,   0.0000,   0.0000,   0.0979,   0.0000,   0.0979,   0.0000,   0.0000,   0.3767,   0.0000,   0.3767,   0.0124,   0.0038,   0.0000,   0.0000,   0.0102,   0.0000,   0.0000,   0.1377,   0.0000,   0.1377,   0.0000,   0.0000,   0.1655,   0.0000,   0.1655,   0.0125,   0.0059,   0.1063,   0.0286,   0.0384,
  120,   0.1151,   0.0067,   0.0000,   0.0000,   0.0067,   0.0000,   0.0044,   0.0000,   0.0298,   0.0297,   0.1151,   0.0269,   0.0000,   0.0000,   0.0021,   0.1151,   0.0050,   0.0000,   0.0000,   0.0002,   0.0000,   0.0000,   0.1101,   0.0000,   0.1101,   0.0000,   0.0000,   0.1794,   0.0000,   0.1794,   0.0000,   0.0000,   0.2154,   0.0000,   0.2154,   0.0000,   0.0000,   0.1127,   0.0438,   0.0738,   0.0000,   0.0147,   0.0000,   0.0000,   0.0055,   0.0000,   0.1538,   0.0614,   0.0268,   0.0530,   0.0000,   0.0000,   0.0550,   0.0000,   0.0550,   0.0000,   0.0000,   0.1591,   0.0000,   0.1591,   0.0000,   0.0000,   0.2301,   0.0000,   0.2301,   0.0000,   0.0000,   0.1218,   0.0000,   0.1218,   0.0000,   0.0000,   0.4686,   0.0000,   0.4686,   0.0125,   0.0038,   0.0000,   0.0000,   0.0103,   0.0000,   0.0000,   0.1713,   0.0000,   0.1713,   0.0000,   0.0000,   0.2058,   0.0000,   0.2058,   0.0127,   0.0065,   0.1322,   0.0313,   0.0467,
  180,   0.1124,   0.0069,   0.0000,   0.0000,   0.0068,   0.0000,   0.0045,   0.0000,   0.0302,   0.0302,   0.1124,   0.0271,   0.0000,   0.0000,   0.0020,   0.1124,   0.0051,   0.0000,   0.0000,   0.0002,   0.0000,   0.0000,   0.1620,   0.0000,   0.1620,   0.0000,   0.0000,   0.2638,   0.0000,   0.2638,   0.0000,   0.0000,   0.3168,   0.0000,   0.3168,   0.0000,   0.0000,   0.1658,   0.0437,   0.0968,   0.0000,   0.0149,   0.0000,   0.0000,   0.0056,   0.0000,   0.1537,   0.0903,   0.0267,   0.0746,   0.0000,   0.0000,   0.0809,   0.0000,   0.0809,   0.0000,   0.0000,   0.2339,   0.0000,   0.2339,   0.0000,   0.0000,   0.3384,   0.0000,   0.3384,   0.0000,   0.0000,   0.1792,   0.0000,   0.1792,   0.0000,   0.0000,   0.6890,   0.0000,   0.6890,   0.0122,   0.0038,   0.0000,   0.0000,   0.0101,   0.0000,   0.0000,   0.2519,   0.0000,   0.2519,   0.0000,   0.0000,   0.3027,   0.0000,   0.3027,   0.0124,   0.0066,   0.1944,   0.0317,   0.0656,
  240,   0.1088,   0.0068,   0.0000,   0.0000,   0.0067,   0.0000,   0.0044,   0.0000,   0.0300,   0.0300,   0.1088,   0.0269,   0.0000,   0.0000,   0.0020,   0.1088,   0.0050,   0.0000,   0.0000,   0.0002,   0.0000,   0.0000,   0.2116,   0.0000,   0.2116,   0.0000,   0.0000,   0.3448,   0.0000,   0.3448,   0.0000,   0.0000,   0.4140,   0.0000,   0.4140,   0.0000,   0.0000,   0.2167,   0.0434,   0.1187,   0.0000,   0.0148,   0.0000,   0.0000,   0.0055,   0.0000,   0.1527,   0.1180,   0.0266,   0.0953,   0.0000,   0.0000,   0.1057,   0.0000,   0.1057,   0.0000,   0.0000,   0.3056,   0.0000,   0.3056,   0.0000,   0.0000,   0.4421,   0.0000,   0.4421,   0.0000,   0.0000,   0.2341,   0.0000,   0.2341,   0.0000,   0.0000,   0.9004,   0.0000,   0.9004,   0.0118,   0.0038,   0.0000,   0.0000,   0.0098,   0.0000,   0.0000,   0.3291,   0.0000,   0.3291,   0.0000,   0.0000,   0.3955,   0.0000,   0.3955,   0.0120,   0.0065,   0.2540,   0.0314,   0.0837,
  300,   0.1042,   0.0067,   0.0000,   0.0000,   0.0066,   0.0000,   0.0044,   0.0000,   0.0296,   0.0296,   0.1042,   0.0267,   0.0000,   0.0000,   0.0020,   0.1042,   0.0050,   0.0000,   0.0000,   0.0002,   0.0000,   0.0000,   0.2375,   0.0000,   0.2375,   0.0000,   0.0000,   0.3870,   0.0000,   0.3870,   0.0000,   0.0000,   0.4647,   0.0000,   0.4647,   0.0000,   0.0000,   0.2432,   0.0431,   0.1301,   0.0000,   0.0147,   0.0000,   0.0000,   0.0055,   0.0000,   0.1511,   0.1325,   0.0264,   0.1060,   0.0000,   0.0000,   0.1186,   0.0000,   0.1186,   0.0000,   0.0000,   0.3431,   0.0000,   0.3431,   0.0000,   0.0000,   0.4963,   0.0000,   0.4963,   0.0000,   0.0000,   0.2628,   0.0000,   0.2628,   0.0000,   0.0000,   1.0106,   0.0000,   1.0106,   0.0113,   0.0037,   0.0000,   0.0000,   0.0094,   0.0000,   0.0000,   0.3694,   0.0000,   0.3694,   0.0000,   0.0000,   0.4439,   0.0000,   0.4439,   0.0115,   0.0064,   0.2851,   0.0310,   0.0930,
  360,   0.0988,   0.0066,   0.0000,   0.0000,   0.0065,   0.0000,   0.0043,   0.0000,   0.0290,   0.0290,   0.0988,   0.0264,   0.0000,   0.0000,   0.0019,   0.0988,   0.0049,   0.0000,   0.0000,   0.0002,   0.0000,   0.0000,   0.2807,   0.0000,   0.2807,   0.0000,   0.0000,   0.4573,   0.0000,   0.4573,   0.0000,   0.0000,   0.5492,   0.0000,   0.5492,   0.0000,   0.0000,   0.2874,   0.0427,   0.1491,   0.0000,   0.0145,   0.0000,   0.0000,   0.0054,   0.0000,   0.1490,   0.1566,   0.0261,   0.1240,   0.0000,   0.0000,   0.1402,   0.0000,   0.1402,   0.0000,   0.0000,   0.4054,   0.0000,   0.4054,   0.0000,   0.0000,   0.5865,   0.0000,   0.5865,   0.0000,   0.0000,   0.3106,   0.0000,   0.3106,   0.0000,   0.0000,   1.1943,   0.0000,   1.1943,   0.0107,   0.0037,   0.0000,   0.0000,   0.0090,   0.0000,   0.0000,   0.4366,   0.0000,   0.4366,   0.0000,   0.0000,   0.5247,   0.0000,   0.5247,   0.0109,   0.0063,   0.3369,   0.0305,   0.1086,
  420,   0.0925,   0.0064,   0.0000,   0.0000,   0.0063,   0.0000,   0.0042,   0.0000,   0.0282,   0.0282,   0.0925,   0.0261,   0.0000,   0.0000,   0.0018,   0.0925,   0.0048,   0.0000,   0.0000,   0.0001,   0.0000,   0.0000,   0.3088,   0.0000,   0.3088,   0.0000,   0.0000,   0.5031,   0.0000,   0.5031,   0.0000,   0.0000,   0.6041,   0.0000,   0.6041,   0.0000,   0.0000,   0.3161,   0.0422,   0.1613,   0.0000,   0.0142,   0.0000,   0.0000,   0.0053,   0.0000,   0.1463,   0.1722,   0.0258,   0.1356,   0.0000,   0.0000,   0.1542,   0.0000,   0.1542,   0.0000,   0.0000,   0.4460,   0.0000,   0.4460,   0.0000,   0.0000,   0.6452,   0.0000,   0.6452,   0.0000,   0.0000,   0.3416,   0.0000,   0.3416,   0.0000,   0.0000,   1.3138,   0.0000,   1.3138,   0.0101,   0.0037,   0.0000,   0.0000,   0.0084,   0.0000,   0.0000,   0.4802,   0.0000,   0.4802,   0.0000,   0.0000,   0.5771,   0.0000,   0.5771,   0.0102,   0.0062,   0.3706,   0.0297,   0.1187,
  480,   0.0853,   0.0062,   0.0000,   0.0000,   0.0061,   0.0000,   0.0040,   0.0000,   0.0273,   0.0273,   0.0853,   0.0257,   0.0000,   0.0000,   0.0017,   0.0853,   0.0047,   0.0000,   0.0000,   0.0001,   0.0000,   0.0000,   0.3239,   0.0000,   0.3239,   0.0000,   0.0000,   0.5277,   0.0000,   0.5277,   0.0000,   0.0000,   0.6336,   0.0000,   0.6336,   0.0000,   0.0000,   0.3316,   0.0416,   0.1677,   0.0000,   0.0140,   0.0000,   0.0000,   0.0052,   0.0000,   0.1431,   0.1806,   0.0254,   0.1418,   0.0000,   0.0000,   0.1617,   0.0000,   0.1617,   0.0000,   0.0000,   0.4678,   0.0000,   0.4678,   0.0000,   0.0000,   0.6767,   0.0000,   0.6767,   0.0000,   0.0000,   0.3583,   0.0000,   0.3583,   0.0000,   0.0000,   1.3781,   0.0000,   1.3781,   0.0093,   0.0036,   0.0000,   0.0000,   0.0078,   0.0000,   0.0000,   0.5037,   0.0000,   0.5037,   0.0000,   0.0000,   0.6054,   0.0000,   0.6054,   0.0094,   0.0060,   0.3888,   0.0289,   0.1239,
  540,   0.0772,   0.0060,   0.0000,   0.0000,   0.0059,   0.0000,   0.0039,   0.0000,   0.0262,   0.0262,   0.0772,   0.0253,   0.0000,   0.0000,   0.0017,   0.0772,   0.0046,   0.0000,   0.0000,   0.0001,   0.0000,   0.0000,   0.3325,   0.0000,   0.3325,   0.0000,   0.0000,   0.5418,   0.0000,   0.5418,   0.0000,   0.0000,   0.6505,   0.0000,   0.6505,   0.0000,   0.0000,   0.3405,   0.0409,   0.1712,   0.0000,   0.0136,   0.0000,   0.0000,   0.0051,   0.0000,   0.1393,   0.1855,   0.0250,   0.1453,   0.0000,   0.0000,   0.1661,   0.0000,   0.1661,   0.0000,   0.0000,   0.4803,   0.0000,   0.4803,   0.0000,   0.0000,   0.6948,   0.0000,   0.6948,   0.0000,   0.0000,   0.3679,   0.0000,   0.3679,   0.0000,   0.0000,   1.4148,   0.0000,   1.4148,   0.0084,   0.0035,   0.0000,   0.0000,   0.0072,   0.0000,   0.0000,   0.5172,   0.0000,   0.5172,   0.0000,   0.0000,   0.6215,   0.0000,   0.6215,   0.0085,   0.0057,   0.3991,   0.0278,   0.1268,
  600,   0.0682,   0.0057,   0.0000,   0.0000,   0.0056,   0.0000,   0.0037,   0.0000,   0.0249,   0.0249,   0.0682,   0.0248,   0.0000,   0.0000,   0.0016,   0.0682,   0.0044,   0.0000,   0.0000,   0.0001,   0.0000,   0.0000,   0.3412,   0.0000,   0.3412,   0.0000,   0.0000,   0.5558,   0.0000,   0.5558,   0.0000,   0.0000,   0.6674,   0.0000,   0.6674,   0.0000,   0.0000,   0.3493,   0.0402,   0.1746,   0.0000,   0.0133,   0.0000,   0.0000,   0.0049,   0.0000,   0.1349,   0.1903,   0.0246,   0.1488,   0.0000,   0.0000,   0.1704,   0.0000,   0.1704,   0.0000,   0.0000,   0.4927,   0.0000,   0.4927,   0.0000,   0.0000,   0.7128,   0.0000,   0.7128,   0.0000,   0.0000,   0.3775,   0.0000,   0.3775,   0.0000,   0.0000,   1.4516,   0.0000,   1.4516,   0.0074,   0.0035,   0.0000,   0.0000,   0.0064,   0.0000,   0.0000,   0.5306,   0.0000,   0.5306,   0.0000,   0.0000,   0.6377,   0.0000,   0.6377,   0.0075,   0.0055,   0.4095,   0.0266,   0.1296,
  660,   0.0583,   0.0054,   0.0000,   0.0000,   0.0053,   0.0000,   0.0035,   0.0000,   0.0235,   0.0235,   0.0583,   0.0242,   0.0000,   0.0000,   0.0014,   0.0583,   0.0043,   0.0000,   0.0000,   0.0001,   0.0000,   0.0000,   0.3455,   0.0000,   0.3455,   0.0000,   0.0000,   0.5629,   0.0000,   0.5629,   0.0000,   0.0000,   0.6759,   0.0000,   0.6759,   0.0000,   0.0000,   0.3537,   0.0393,   0.1760,   0.0000,   0.0129,   0.0000,   0.0000,   0.0048,   0.0000,   0.1301,   0.1927,   0.0241,   0.1505,   0.0000,   0.0000,   0.1725,   0.0000,   0.1725,   0.0000,   0.0000,   0.4990,   0.0000,   0.4990,   0.0000,   0.0000,   0.7219,   0.0000,   0.7219,   0.0000,   0.0000,   0.3822,   0.0000,   0.3822,   0.0000,   0.0000,   1.4700,   0.0000,   1.4700,   0.0063,   0.0034,   0.0000,   0.0000,   0.0056,   0.0000,   0.0000,   0.5373,   0.0000,   0.5373,   0.0000,   0.0000,   0.6457,   0.0000,   0.6457,   0.0064,   0.0052,   0.4147,   0.0253,   0.1309,
  720,   0.0476,   0.0050,   0.0000,   0.0000,   0.0050,   0.0000,   0.0032,   0.0000,   0.0218,   0.0218,   0.0476,   0.0236,   0.0000,   0.0000,   0.0013,   0.0476,   0.0041,   0.0000,   0.0000,   0.0001,   0.0000,   0.0000,   0.3455,   0.0000,   0.3455,   0.0000,   0.0000,   0.5629,   0.0000,   0.5629,   0.0000,   0.0000,   0.6759,   0.0000,   0.6759,   0.0000,   0.0000,   0.3537,   0.0384,   0.1755,   0.0000,   0.0124,   0.0000,   0.0000,   0.0046,   0.0000,   0.1246,   0.1927,   0.0235,   0.1503,   0.0000,   0.0000,   0.1725,   0.0000,   0.1725,   0.0000,   0.0000,   0.4990,   0.0000,   0.4990,   0.0000,   0.0000,   0.7219,   0.0000,   0.7219,   0.0000,   0.0000,   0.3822,   0.0000,   0.3822,   0.0000,   0.0000,   1.4700,   0.0000,   1.4700,   0.0052,   0.0033,   0.0000,   0.0000,   0.0047,   0.0000,   0.0000,   0.5373,   0.0000,   0.5373,   0.0000,   0.0000,   0.6457,   0.0000,   0.6457,   0.0052,   0.0049,   0.4147,   0.0238,   0.1305,






Title    : 2023_Average_Jan_hr_10_3
Version  : Emfac-HK V4.3 V4.3.0.0 Sp: V4.3 Pr: Emfac-HK HK4.3
Run Date : 2021/12/29 11:34:02
Scen Year: 2023 -- All model years in the range 1979 to 2023 selected
Season   : Annual
Area     : Hong Kong
*****************************************************************************************
Year:,2023,, -- Model Years,,1979, to ,2023, Inclusive --,,,Annual
     Emfac-HK V4.3 Emission Factors: V4.3.0.0 Sp: V4.3 Pr: Emfac-HK HK4.3

SAR Average,,,,,      Hong Kong,,,,,,SAR Average

,,,,Table  4:  Hot Soak Emissions (grams/trip)

Pollutant Name: Volatile Org Cpds,,,,Temperature: 19C,,Relative Humidity: ALL

Time,PC,PC,PC,PC,PC,TAXI,TAXI,TAXI,TAXI,TAXI,LGV3,LGV3,LGV3,LGV3,LGV3,LGV4,LGV4,LGV4,LGV4,LGV4,LGV6,LGV6,LGV6,LGV6,LGV6,HGV7,HGV7,HGV7,HGV7,HGV7,HGV8,HGV8,HGV8,HGV8,HGV8,PLB,PLB,PLB,PLB,PLB,PV4,PV4,PV4,PV4,PV4,PV5,PV5,PV5,PV5,PV5,NFB6,NFB6,NFB6,NFB6,NFB6,NFB7,NFB7,NFB7,NFB7,NFB7,NFB8,NFB8,NFB8,NFB8,NFB8,FBSD,FBSD,FBSD,FBSD,FBSD,FBDD,FBDD,FBDD,FBDD,FBDD,MC,MC,MC,MC,MC,HGV9,HGV9,HGV9,HGV9,HGV9,NFB9,NFB9,NFB9,NFB9,NFB9,ALL,ALL,ALL,ALL,ALL,
 min,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,

    5,   0.9592,   0.0433,   0.0000,   0.0000,   0.0429,   0.0000,   0.0220,   0.0000,   0.0000,   0.0000,   1.1995,   0.1336,   0.0000,   0.0000,   0.0160,   0.9591,   0.0631,   0.0000,   0.0000,   0.0019,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0864,   0.0000,   0.0000,   0.0322,   0.0000,   0.0673,   0.0000,   0.0000,   0.0001,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.5972,   0.0358,   0.0000,   0.0000,   0.4554,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.5978,   0.0428,   0.0000,   0.0000,   0.1066,
